sample_key,candidate_score_step24,candidate_tier_step24,candidate_reason_step24,candidate_caution_step24,DOI,paper_title,sample_id,composition,material_system,n_or_p,n_or_p_final_step17,n_or_p_basis,n_or_p_step6,n_or_p_basis_step6,n_or_p_confidence_step6,zt_obs_max_step24,zt_pred_ML_max_step24,zt_pred_fitting_max_step24,zt_calc_from_obs_max_step24,zt_obs_max_step21,zt_pred_ML_max_step21,zt_pred_fitting_max_step21,zt_calc_from_obs_max_step21,zt_obs_max_step22,zt_pred_ML_max_step22,zt_pred_fitting_max_step22,zt_calc_from_obs_max_step22,sigma_obs_max_step24,sigma_obs_median_step24,sigma_pred_ML_max_step24,sigma_pred_ML_median_step24,kappa_obs_min_step24,kappa_obs_median_step24,seebeck_abs_max_step24,seebeck_abs_median_step24,zt_obs_max_from_rows_step24,zt_pred_ML_max_from_rows_step24,zt_calc_from_obs_max_from_rows_step24,temperature_min_step24,temperature_max_step24,temperature_span_step24,n_temperature_rows_step24,is_high_zt_observed_step24,is_high_zt_ml_predicted_step24,is_high_zt_fitting_predicted_step24,is_low_kappa_step24,is_high_sigma_obs_step24,is_high_sigma_ml_step24,is_low_kappa_high_sigma_step24,elements_detected_step24,contains_carbon_element_step24,rare_metal_elements_step24,rare_metal_flag_step24,toxicity_attention_elements_step24,toxicity_attention_flag_step24,is_low_rare_metal_attention_step24,is_low_toxicity_attention_step24,is_nanocarbon_candidate_step24,is_ml_supported_candidate_step24,is_fitting_supported_candidate_step24,is_balanced_recommended_candidate_step24,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,comparison_category_step22,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_pattern_step23,error_cause_note_step23,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,manual_annotation_needed_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,in_manual_review_priority_step24,in_sintering_check_priority_step24,in_high_zt_error_step24,needs_manual_review_step24,needs_sintering_check_step24,sintering_method,sintering_checked,record_checked,evaluation_scope_step21,downstream_evaluation_note_step21,doi_url
10.1021_acs.chemmater.8b03994__sample_43374,55,B,observed ZT >= threshold; fitting predicted ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acs.chemmater.8b03994,,43374,Yb0.5Co3.9Fe0.1Sb12,unknown,n,n,,,,,1.09571,0.8868998431156538,1.279246514687391,1.0833958114254705,1.09571,0.45935567099919,1.279246514687391,1.0833958114254705,1.09571,0.8868998431156538,1.279246514687391,1.0833958114254705,253887.9,175972.7,93639.33052493117,68869.77959791025,3.22045,3.36,0.0001721024,0.0001660845,1.09571,0.45935567099919,1.0833958114254705,304.752,816.322,511.57,9,True,False,True,False,True,True,False,Co;Fe;Sb;Yb,False,Sb;Yb,True,Sb,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,both_good,candidate hypothesis only; no causal mechanism proven,0.0899242679257867,0.3771710594598597,0.2872467915340729,0.0696328708157734,0.3038607977017118,0.2342279268859383,0.0004490414290179,0.3070126999256753,0.3065636584966573,True,True,True,True,90.0,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,False,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acs.chemmater.8b03994
10.1016_j.jallcom.2017.06.296__sample_2763,85,A,observed ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2017.06.296,,2763,Pb0.99Sn0.01Te0.997I0.003,,n,,,,,,1.095652,0.3114569227776504,1.5607802398485953,0.8427755818552772,1.095652,0.3114569227776504,1.5607802398485953,0.8427755818552772,,,,,555186.4,179742.0,54005.32695490566,33629.48358614897,1.751724,2.317241,0.0001533757,0.0001533757,1.095652,0.3114569227776504,0.8427755818552772,305.137,827.397,522.26,9,True,False,True,True,True,True,True,I;Pb;Sn;Te,False,Te,True,Pb;Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2017.06.296
10.1016_j.cej.2020.126925__sample_38683,110,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.cej.2020.126925,,38683,Sn0.88Sb0.08Te,,p,,,,,,1.095352,1.0796192338397494,1.328406610202767,1.1194205820537382,1.095352,1.0796192338397494,1.328406610202767,1.1194205820537382,,,,,374923.3,195376.8,258144.58100772265,156312.571749034,1.992537,2.976851,0.0001668444,9.031818e-05,1.095352,1.0796192338397494,1.1194205820537382,306.643,872.392,565.749,13,True,True,True,True,True,True,True,Sb;Sn;Te,False,Sb;Te,True,Sb;Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.cej.2020.126925
10.1016_j.solidstatesciences.2009.06.007__sample_4811,15,review,observed ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown; ML much worse than fitting,10.1016/j.solidstatesciences.2009.06.007,,4811,(TiO2)0.04Ba0.22Co4Sb12,unknown,n,n,,,,,1.094737,,,,1.094737,,,,1.094737,,,,286712.8,185813.15000000002,218234.31440525825,162058.8203236839,,,0.0001868063,0.0001542362,1.094737,,,295.254,848.948,553.694,12,True,False,False,False,True,True,False,Ba;Co;O;Sb;Ti,False,Sb,True,Sb,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,not_evaluated,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.1174494818010686,0.7095210570383259,0.5920715752372573,0.0819599418665279,0.5202754361796751,0.4383154943131471,,,,True,True,True,True,90.0,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,True,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.solidstatesciences.2009.06.007
10.1016_j.mssp.2020.104955__sample_26933,85,A,observed ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.mssp.2020.104955,,26933,Ge0.86Pb0.10Bi0.04Te,,p,,,,,,1.094627,0.7658168634229998,1.1207749664979632,1.0950728313588525,1.094627,0.7658168634229998,1.1207749664979632,1.0950728313588525,,,,,160784.3,95424.84,104029.66756842055,68381.01356413809,1.541347,1.803173,0.0001897526,0.0001517602,1.094627,0.7658168634229998,1.0950728313588525,300.0,600.0,300.0,11,True,False,True,True,True,True,True,Bi;Ge;Pb;Te,False,Bi;Ge;Te,True,Pb;Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.mssp.2020.104955
10.1073_pnas.1617663113__sample_20539,10,review,observed ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1073/pnas.1617663113,,20539,Fe1.02Nb0.8Ti0.2Sb0.99,,p,,,,,,1.094462,,,,1.094462,,,,,,,,623000.0,264500.0,323989.06927285524,173818.35593702242,7.823009,8.2300885,0.0002,0.00016428569999999998,1.094462,,,306.0,973.0,667.0,8,True,False,False,False,True,True,False,Fe;Nb;Sb;Ti,False,Sb,True,Sb,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1073/pnas.1617663113
10.3365_eml.2010.12.201__sample_27352,110,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.3365/eml.2010.12.201,,27352,Bi0.5Sb1.5Te3Ag0.0031048,,p,,,,,,1.094444,1.47764587580018,1.1706743484224664,1.19801821546189,1.094444,1.47764587580018,1.1706743484224664,1.19801821546189,,,,,81977.22,48374.945,81763.95537652445,65482.88504037152,0.9305177,1.0040871,0.0002176292,0.00020547110000000002,1.094444,1.47764587580018,1.19801821546189,322.629,574.138,251.50900000000001,6,True,True,True,True,True,True,True,Ag;Bi;Sb;Te,False,Ag;Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.3365/eml.2010.12.201
10.1063_1.3054158__sample_3377,60,B,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1063/1.3054158,,3377,Yb0.3Co4Sb12.6,,n,,,,,,1.094343,1.0024579098056294,1.4642833139559548,1.1161876259518897,1.094343,1.0024579098056294,1.4642833139559548,1.1161876259518897,,,,,173519.2,126931.6,124948.70029991472,86969.6591425143,2.563558,2.687485,0.0001957785,0.000187128,1.094343,1.0024579098056294,1.1161876259518897,307.118,799.276,492.15799999999996,21,True,True,True,False,True,True,False,Co;Sb;Yb,False,Sb;Yb,True,Sb,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1063/1.3054158
10.1016_j.jallcom.2020.155804__sample_36303,60,B,observed ZT >= threshold; low thermal conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2020.155804,,36303,Bi0.5Sb1.5Te3,,p,p,"estimated from Seebeck sign: positive=9, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=9, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.094132,0.8662269990228745,0.0099892905325542,0.0106208635540314,1.094132,0.8662269990228745,0.0099892905325542,0.0106208635540314,,,,,783.6352,515.3142,61411.93138138079,44929.77433039344,1.074733,1.129956,0.0002337392,0.0002229886,1.094132,0.8662269990228745,0.0106208635540314,299.205,500.0,200.79500000000002,9,True,False,False,True,False,True,True,Bi;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,auto_step9,,,auto_step9,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2020.155804
10.1063_1.3040321__sample_5987,85,A,observed ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1063/1.3040321,,5987,YbCd1.6Zn0.4Sb2,,p,,,,,,1.09398,0.5927007013064728,1.2491379418018342,1.1033195605581665,1.09398,0.5927007013064728,1.2491379418018342,1.1033195605581665,,,,,113693.7,80660.66,58594.4080045935,37157.56823623366,1.144695,1.4340834999999998,0.0001792593,0.00014370369999999998,1.09398,0.5927007013064728,1.1033195605581665,298.987,698.516,399.52899999999994,17,True,False,True,True,True,True,True,Cd;Sb;Yb;Zn,False,Sb;Yb,True,Cd;Sb,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1063/1.3040321
10.1016_j.jallcom.2020.156114__sample_38751,85,A,observed ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2020.156114,,38751,Bi0.5Sb1.5Te3,,p,,,,,,1.093937,0.8577484969232181,1.0897717322461746,1.0970454469893998,1.093937,0.8577484969232181,1.0897717322461746,1.0970454469893998,,,,,87346.22,55912.22,61342.81348641334,44893.90032503121,1.040186,1.055653,0.0002234499,0.0002126396,1.093937,0.8577484969232181,1.0970454469893998,300.124,499.09,198.96599999999995,9,True,False,True,True,True,True,True,Bi;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2020.156114
10.1007_s12598-021-01753-w__sample_45738,45,C,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1007/s12598-021-01753-w,,45738,Sn0.9750Na0.02In0.0050Se,unknown,p,p,"estimated from Seebeck sign: positive=11, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=11, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.093832,1.0005752530352028,0.661967507484403,1.118157224352801,1.093832,0.5290647060964474,0.661967507484403,1.118157224352801,1.093832,1.0005752530352028,0.661967507484403,1.118157224352801,7436.869,4816.589,6101.977223984865,3865.281772121076,0.5218905,0.599005,0.000364971,0.0002451827,1.093832,0.5290647060964474,1.118157224352801,295.283,771.774,476.491,11,True,True,False,True,False,False,False,In;Na;Se;Sn,False,In;Se,True,Se,True,False,False,False,True,True,True,False,unknown,True,True,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,not_checked,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,both_good,candidate hypothesis only; no causal mechanism proven,0.3064934397673904,0.5143941273330318,0.2079006875656413,0.2188973214215204,0.494305262602904,0.2754079411813835,0.2360735867550727,0.3351427180734772,0.0990691313184044,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s12598-021-01753-w
10.1002_aenm.201800775__sample_39703,85,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1002/aenm.201800775,,39703,SnSb0.02Se0.96,,n,n,"estimated from Seebeck sign: positive=0, negative=12, zero=0, positive_ratio=0.000, negative_ratio=1.000",n,"estimated from Seebeck sign: positive=0, negative=12, zero=0, positive_ratio=0.000, negative_ratio=1.000",high,1.093714,11.333631518081589,0.1046340740147344,1.0198604399469224,1.093714,11.333631518081589,0.1046340740147344,1.0198604399469224,,,,,5354.65,425.9214,62546.020291733,39161.622075787964,0.1788564,0.2263253,0.0003758621,0.0003425287,1.093714,11.333631518081589,1.0198604399469224,298.432,822.77,524.338,12,True,True,False,True,False,True,True,Sb;Se;Sn,False,Sb;Se,True,Sb;Se,True,False,False,False,True,True,True,False,,True,True,,auto_step9,,,auto_step9,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1002/aenm.201800775
10.1007_s11664-014-3076-7__sample_16795,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1007/s11664-014-3076-7,,16795,AgCe0.005Sb0.995Te2.01,,p,p,"estimated from Seebeck sign: positive=7, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=7, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.093639,1.294810982818672,0.8808031655728635,1.0883483911202898,1.093639,1.294810982818672,0.8808031655728635,1.0883483911202898,,,,,21380.97,17900.12,34913.30077932517,26139.27548559353,0.5691786,0.6013137,0.0002380143,0.0002325276,1.093639,1.294810982818672,1.0883483911202898,319.977,613.875,293.898,7,True,True,False,True,True,True,True,Ag;Ce;Sb;Te,False,Ag;Ce;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,auto_step9,,,auto_step9,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-014-3076-7
10.1016_j.physb.2020.412397__sample_39519,60,B,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.physb.2020.412397,,39519,Ge0.95Pb0.05Te,,p,,,,,,1.093634,1.001760856751401,1.188604971953567,1.0754497802945195,1.093634,1.001760856751401,1.188604971953567,1.0754497802945195,,,,,507805.8,238713.5,370273.4548371301,216851.7262257678,2.829667,3.521071,0.0001506368,9.5803215e-05,1.093634,1.001760856751401,1.0754497802945195,297.569,823.188,525.6189999999999,22,True,True,True,False,True,True,False,Ge;Pb;Te,False,Ge;Te,True,Pb;Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.physb.2020.412397
10.1021_acsenergylett.8b00137__sample_43756,90,A,observed ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown; ML much worse than fitting,10.1021/acsenergylett.8b00137,,43756,AgSn5Sb(Te0.992I0.008)7,unknown,p,p,,,,,1.093625,0.284209770289636,1.11911721083349,1.0813929578297483,1.093625,0.7213955631986537,1.11911721083349,1.0813929578297483,1.093625,0.284209770289636,1.11911721083349,1.0813929578297483,183734.6,112373.8,124648.221055714,70523.77819404138,1.451479,1.66804,0.0001563858,0.000123549185,1.093625,0.7213955631986537,1.0813929578297483,299.662,799.232,499.57,11,True,False,True,True,True,True,True,Ag;I;Sb;Sn;Te,False,Ag;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,fitting_good_ML_bad,candidate hypothesis only; no causal mechanism proven,0.0776639407063078,1.3727815018134473,1.2951175611071395,0.0523607580884595,0.7425962122298481,0.6902354541413885,0.0276617093884909,0.739016167803165,0.711354458414674,True,True,True,True,150.0,A,ML much worse than fitting; observed high ZT; ZT_ML false negative; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsenergylett.8b00137
10.1016_j.actamat.2015.07.027__sample_3311,110,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.actamat.2015.07.027,,3311,La0.8Ti0.1Ga0.1Fe3CoSb12,,p,,,,,,1.09332,1.2409850681225916,1.2084813399138166,1.097942894748563,1.09332,1.2409850681225916,1.2084813399138166,1.097942894748563,,,,,113164.6,82911.395,153749.54235185203,86911.99256412499,1.912062,1.939842,0.0001972158,0.0001892373,1.09332,1.2409850681225916,1.097942894748563,303.139,855.869,552.73,12,True,True,True,True,True,True,True,Co;Fe;Ga;La;Sb;Ti,False,Ga;La;Sb,True,Sb,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.actamat.2015.07.027
10.1088_0957-4484_24_28_285702__sample_30532,85,A,observed ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1088/0957-4484/24/28/285702,,30532,Cu0.005Bi2Te2.7Se0.3I0.05,,n,,,,,,1.093059,0.8460747991772845,1.1447872290251877,1.0867817822296473,1.093059,0.8460747991772845,1.1447872290251877,1.0867817822296473,,,,,130805.3,88917.16,84541.28782737975,68331.57629456876,1.448521,1.4945935000000001,0.000207428,0.000204439,1.093059,0.8460747991772845,1.0867817822296473,300.908,501.48,200.572,11,True,False,True,True,True,True,True,Bi;Cu;I;Se;Te,False,Bi;Se;Te,True,Se;Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1088/0957-4484/24/28/285702
10.1002_adfm.202103197__sample_44633,110,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1002/adfm.202103197,,44633,(AgMnGeSbTe4)0.97(Ag8GeTe6)0.03,,p,,,,,,1.092992,2.8678227295153,1.0650419722425544,1.162596553245884,1.092992,2.8678227295153,1.0650419722425544,1.162596553245884,,,,,25539.59,19193.44,79689.86494505976,45300.081547195485,0.6258775,0.7109364,0.0002623836,0.0002318973,1.092992,2.8678227295153,1.162596553245884,301.019,774.724,473.70500000000004,11,True,True,True,True,True,True,True,Ag;Ge;Mn;Sb;Te,False,Ag;Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1002/adfm.202103197
10.1007_s11664-010-1288-z__sample_16882,110,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1007/s11664-010-1288-z,,16882,Zn4Sb3,,p,,,,,,1.092974,1.2209123615382078,1.197126015008746,1.1239963546831258,1.092974,1.2209123615382078,1.197126015008746,1.1239963546831258,,,,,40145.63,31893.2,50971.124609078906,32287.52773471076,0.6503619,0.6869071,0.0001996479,0.0001774648,1.092974,1.2209123615382078,1.1239963546831258,297.031,697.601,400.57,21,True,True,True,True,True,True,True,Sb;Zn,False,Sb,True,Sb,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-010-1288-z
10.1021_acsaem.1c02589__sample_46143,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acsaem.1c02589,,46143,Pb0.785Sn0.20Sb0.015Te,unknown,n,n,,,,,1.092267,1.8982850438674177,1.64810882121953,1.114868202372148,1.092267,1.829877013722172,1.64810882121953,1.114868202372148,1.092267,1.8982850438674177,1.64810882121953,1.114868202372148,78670.54,62439.27500000001,85137.61426299649,56353.29127013979,1.028662,1.318367,0.0002307727,0.0001752187,1.092267,1.829877013722172,1.114868202372148,300.181,721.288,421.107,10,True,True,True,True,True,True,True,Pb;Sb;Sn;Te,False,Sb;Te,True,Pb;Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.2764946007926868,0.3105177730942159,0.0340231723015291,0.1917134439947526,0.2039485506320246,0.0122351066372719,0.2545445172215106,0.2281279391654658,-0.0264165780560447,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsaem.1c02589
