sample_key,candidate_score_step24,candidate_tier_step24,candidate_reason_step24,candidate_caution_step24,DOI,paper_title,sample_id,composition,material_system,n_or_p,n_or_p_final_step17,n_or_p_basis,n_or_p_step6,n_or_p_basis_step6,n_or_p_confidence_step6,zt_obs_max_step24,zt_pred_ML_max_step24,zt_pred_fitting_max_step24,zt_calc_from_obs_max_step24,zt_obs_max_step21,zt_pred_ML_max_step21,zt_pred_fitting_max_step21,zt_calc_from_obs_max_step21,zt_obs_max_step22,zt_pred_ML_max_step22,zt_pred_fitting_max_step22,zt_calc_from_obs_max_step22,sigma_obs_max_step24,sigma_obs_median_step24,sigma_pred_ML_max_step24,sigma_pred_ML_median_step24,kappa_obs_min_step24,kappa_obs_median_step24,seebeck_abs_max_step24,seebeck_abs_median_step24,zt_obs_max_from_rows_step24,zt_pred_ML_max_from_rows_step24,zt_calc_from_obs_max_from_rows_step24,temperature_min_step24,temperature_max_step24,temperature_span_step24,n_temperature_rows_step24,is_high_zt_observed_step24,is_high_zt_ml_predicted_step24,is_high_zt_fitting_predicted_step24,is_low_kappa_step24,is_high_sigma_obs_step24,is_high_sigma_ml_step24,is_low_kappa_high_sigma_step24,elements_detected_step24,contains_carbon_element_step24,rare_metal_elements_step24,rare_metal_flag_step24,toxicity_attention_elements_step24,toxicity_attention_flag_step24,is_low_rare_metal_attention_step24,is_low_toxicity_attention_step24,is_nanocarbon_candidate_step24,is_ml_supported_candidate_step24,is_fitting_supported_candidate_step24,is_balanced_recommended_candidate_step24,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,comparison_category_step22,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_pattern_step23,error_cause_note_step23,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,manual_annotation_needed_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,in_manual_review_priority_step24,in_sintering_check_priority_step24,in_high_zt_error_step24,needs_manual_review_step24,needs_sintering_check_step24,sintering_method,sintering_checked,record_checked,evaluation_scope_step21,downstream_evaluation_note_step21,doi_url
10.1016_j.ceramint.2020.03.029__sample_33348,105,A,observed ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.ceramint.2020.03.029,,33348,Bi2Te3(SiC)0.1,unknown,n,n,,,,,1.051442,0.9128265718390632,1.0658947894242663,1.041279133212523,1.051442,1.0770201856779378,1.0658947894242663,1.041279133212523,1.051442,0.9128265718390632,1.0658947894242663,1.041279133212523,80398.65,73222.18,79174.28594461949,74321.90605709766,0.8004702,0.8092084,0.0001715956,0.000163989,1.051442,1.0770201856779378,1.041279133212523,318.157,429.938,111.781,5,True,False,True,True,True,True,True,Bi;C;Si;Te,True,Bi;Te,True,Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.060467634520131,0.1663994405406695,0.1059318060205384,0.0410410884562955,0.1420513189704268,0.1010102305141313,0.0485190874790134,0.179617520001263,0.1310984325222496,True,True,True,True,90.0,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,True,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.ceramint.2020.03.029
10.1039_d0ee02323j__sample_37116,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/d0ee02323j,,37116,Cu0.87Ag0.2In0.93Te2,,p,p,"estimated from Seebeck sign: positive=19, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=19, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.448702,1.7888639560631114,0.4199414713999947,1.5122647320686258,1.448702,1.7888639560631114,0.4199414713999947,1.5122647320686258,,,,,10464.6,3488.1985,30283.1773184396,18816.404962129644,0.537844,1.567376,0.0004729427,0.000436596,1.448702,1.7888639560631114,1.5122647320686258,299.264,849.202,549.938,18,True,True,False,True,True,True,True,Ag;Cu;In;Te,False,Ag;In;Te,True,Te,True,False,False,False,True,True,True,False,,True,True,,auto_step9,,,auto_step9,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/d0ee02323j
10.1039_d0ee02323j__sample_37118,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/d0ee02323j,,37118,Cu0.89Ag0.2In0.91Te2,,p,p,"estimated from Seebeck sign: positive=22, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=22, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.579728,1.797717794375791,0.452155942018087,1.6199674861496711,1.579728,1.797717794375791,0.452155942018087,1.6199674861496711,,,,,10554.04,4643.477999999999,30283.1773184396,17781.755201268214,0.4777213,1.1316005,0.000483724,0.00039586345000000003,1.579728,1.797717794375791,1.6199674861496711,303.681,849.939,546.258,22,True,True,False,True,True,True,True,Ag;Cu;In;Te,False,Ag;In;Te,True,Te,True,False,False,False,True,True,True,False,,True,True,,auto_step9,,,auto_step9,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/d0ee02323j
10.1039_d0ee02323j__sample_37119,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/d0ee02323j,,37119,Cu0.9Ag0.2In0.9Te2,,p,p,"estimated from Seebeck sign: positive=23, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=23, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.567855,1.959467979537894,0.4855027086854241,1.6289752063227614,1.567855,1.959467979537894,0.4855027086854241,1.6289752063227614,,,,,10024.39,5071.5025000000005,30283.1773184396,17151.968701278776,0.4867624,0.90781135,0.0004858241,0.00035910065,1.567855,1.959467979537894,1.6289752063227614,301.508,849.332,547.8240000000001,24,True,True,False,True,True,True,True,Ag;Cu;In;Te,False,Ag;In;Te,True,Te,True,False,False,False,True,True,True,False,,True,True,,auto_step9,,,auto_step9,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/d0ee02323j
10.1039_d0ee02323j__sample_37111,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/d0ee02323j,,37111,Cu0.82Ag0.2In0.98Te2,,p,p,"estimated from Seebeck sign: positive=18, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=18, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.305315,1.6059279993332374,0.4241814565219771,1.433686208577533,1.305315,1.6059279993332374,0.4241814565219771,1.433686208577533,,,,,10568.94,4680.745,30283.1773184396,17214.61572283087,0.5251858,0.9737611,0.0004614864,0.00042879075,1.305315,1.6059279993332374,1.433686208577533,300.0,851.411,551.411,23,True,True,False,True,True,True,True,Ag;Cu;In;Te,False,Ag;In;Te,True,Te,True,False,False,False,True,True,True,False,,True,True,,auto_step9,,,auto_step9,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/d0ee02323j
10.1016_j.jallcom.2010.10.131__sample_20835,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2010.10.131,,20835,Na0.01Ag0.99SbTe2,,p,p,"estimated from Seebeck sign: positive=8, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=8, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.192728,1.0898813033052233,0.92335546659787,1.0791569632009368,1.192728,1.0898813033052233,0.92335546659787,1.0791569632009368,,,,,16747.31,14617.24,22559.364431261016,16833.675316017358,0.5124481,0.56970955,0.0002759327,0.0002757181,1.192728,1.0898813033052233,1.0791569632009368,314.677,657.078,342.40099999999995,8,True,True,False,True,True,True,True,Ag;Na;Sb;Te,False,Ag;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,auto_step9,,,auto_step9,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2010.10.131
10.1016_j.mattod.2017.11.005__sample_41016,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown; ML much worse than fitting,10.1016/j.mattod.2017.11.005,,41016,Sn0.97Na0.03Se0.9S0.1,unknown,p,p,,,,,2.298333,1.4108076860576506,4.326452701432048,2.160538366213624,2.298333,0.483826088619768,4.326452701432048,2.160538366213624,2.298333,1.4108076860576506,4.326452701432048,2.160538366213624,170770.4,30418.07,6941.294424728011,4547.202689230516,0.5664915,1.035611,0.000301196,0.0002641882,2.298333,0.483826088619768,2.160538366213624,324.53,911.406,586.876,13,True,True,True,True,True,False,True,Na;S;Se;Sn,False,Se,True,Se,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.5845360214569235,1.26388071046879,0.6793446890118664,0.5203070346202123,0.6208546899572092,0.1005476553369968,0.45411726034538,0.6714705211774331,0.217353260832053,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.mattod.2017.11.005
10.1016_j.intermet.2011.07.020__sample_16534,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.intermet.2011.07.020,,16534,Zn3.91Cd0.04Sb3,unknown,p,p,"estimated from Seebeck sign: positive=19, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=19, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.228446,1.3208819619789909,0.8130247067701405,0.8373851371180738,1.228446,0.8345422161995479,0.8130247067701405,0.8373851371180738,1.228446,1.3208819619789909,0.8130247067701405,0.8373851371180738,41250.45,37284.88,58660.42913906654,37407.76598401951,0.6833333,0.6966667,0.000185128,0.0001659489,1.228446,0.8345422161995479,0.8373851371180738,300.361,659.311,358.95000000000005,19,True,True,False,True,True,True,True,Cd;Sb;Zn,False,Sb,True,Cd;Sb,True,False,False,False,True,True,True,False,unknown,True,True,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,not_checked,ML_much_worse,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,both_poor,candidate hypothesis only; no causal mechanism proven,0.1280506756355896,0.5019030832756293,0.3738524076400397,0.1427345113741469,0.7937098449027994,0.6509753335286524,0.1863258064879454,0.9204396538461608,0.7341138473582154,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.intermet.2011.07.020
10.1016_j.intermet.2011.07.020__sample_16535,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.intermet.2011.07.020,,16535,Zn3.96Cd0.04Sb3,unknown,p,p,"estimated from Seebeck sign: positive=19, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=19, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.105908,1.317247162474128,0.8530619422922433,0.8565605878654852,1.105908,0.8322457251265043,0.8530619422922433,0.8565605878654852,1.105908,1.317247162474128,0.8530619422922433,0.8565605878654852,44262.75,39693.43,58660.42913906654,37407.76598401951,0.6913333,0.7006667,0.0001730139,0.0001543472,1.105908,0.8322457251265043,0.8565605878654852,301.259,660.956,359.697,19,True,True,False,True,True,True,True,Cd;Sb;Zn,False,Sb,True,Cd;Sb,True,False,False,False,True,True,True,False,unknown,True,True,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,not_checked,ML_much_worse,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,both_poor,candidate hypothesis only; no causal mechanism proven,0.1130403680166552,0.4489319176593741,0.3358915496427188,0.1155326268681952,0.6833659837462843,0.5678333568780891,0.226889250860824,0.7858291288153643,0.5589398779545403,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.intermet.2011.07.020
10.1016_j.jallcom.2017.01.340__sample_39761,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2017.01.340,,39761,(Bi0.5Sb1.5Te3)97(Ta2O5)3,,p,p,"estimated from Seebeck sign: positive=8, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=8, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.152642,1.283776283636821,0.8414292042021106,1.1653797449703795,1.152642,1.283776283636821,0.8414292042021106,1.1653797449703795,,,,,45016.16,24509.665,49589.56841134165,36533.65272124716,0.8049162,0.85648735,0.0002645851,0.0002444765,1.152642,1.283776283636821,1.1653797449703795,299.932,474.687,174.755,8,True,True,False,True,True,True,True,Bi;O;Sb;Ta;Te,False,Bi;Sb;Ta;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,auto_step9,,,auto_step9,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2017.01.340
10.3390_en9040236__sample_31377,105,A,observed ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.3390/en9040236,,31377,Bi0.48Sb1.52Te3C0.03,unknown,p,p,,,,,1.247251,0.6673248365485437,1.073449741061966,1.2039493322975077,1.247251,1.0180794589041993,1.073449741061966,1.2039493322975077,1.247251,0.6673248365485437,1.073449741061966,1.2039493322975077,113545.7,60221.25,88484.33365454753,61229.24822267515,1.123038,1.313418,0.0002184366,0.00020618925,1.247251,1.0180794589041993,1.2039493322975077,300.0,548.244,248.24400000000003,14,True,False,True,True,True,True,True,Bi;C;Sb;Te,True,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.1253629871819241,0.4916086572869805,0.3662456701050564,0.0747402057886671,0.3799321854101388,0.3051919796214717,0.0688800658379978,0.4037815987488508,0.3349015329108529,True,True,True,True,90.0,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.3390/en9040236
10.15541_jim20200635__sample_45627,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.15541/jim20200635,,45627,(PbTe)0.935(PbS)0.05(Sb2Se3)0.015,,n,n,"estimated from Seebeck sign: positive=0, negative=12, zero=0, positive_ratio=0.000, negative_ratio=1.000",n,"estimated from Seebeck sign: positive=0, negative=12, zero=0, positive_ratio=0.000, negative_ratio=1.000",high,1.045183,3.649946221430915,0.8432256059721625,0.822091106725776,1.045183,3.649946221430915,0.8432256059721625,0.822091106725776,,,,,29681.27,16334.66,105468.3482889934,78363.08514054143,0.808769,0.9289519,0.0002781383,0.0002551596,1.045183,3.649946221430915,0.822091106725776,300.575,850.527,549.952,12,True,True,False,True,True,True,True,Pb;S;Sb;Se;Te,False,Sb;Se;Te,True,Pb;Sb;Se;Te,True,False,False,False,True,True,True,False,,True,True,,auto_step9,,,auto_step9,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.15541/jim20200635
10.1002_adfm.201806613__sample_41573,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1002/adfm.201806613,,41573,Ge0.93Bi0.07Te1.035,,p,p,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.649844,1.1001499088714015,0.96243956300754,1.0619285869450243,1.649844,1.1001499088714015,0.96243956300754,1.0619285869450243,,,,,148845.5,110181.05,175413.93610140253,127518.36911935103,1.892724,1.9442854999999999,0.0002119593,0.0001680851,1.649844,1.1001499088714015,1.0619285869450243,329.908,765.855,435.947,10,True,True,False,True,True,True,True,Bi;Ge;Te,False,Bi;Ge;Te,True,Te,True,False,False,False,True,True,True,False,,True,True,,auto_step9,,,auto_step9,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1002/adfm.201806613
10.1016_j.intermet.2011.07.020__sample_16536,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.intermet.2011.07.020,,16536,Zn4.01Cd0.04Sb3,unknown,p,p,,,,,1.004814,1.228873086175839,0.9946489609339476,1.092307113929312,1.004814,0.7764103820667321,0.9946489609339476,1.092307113929312,1.004814,1.228873086175839,0.9946489609339476,1.092307113929312,59322.45,48931.57,58660.42913906654,37401.09275099533,0.73,0.7566667,0.0001745593,0.00014728455,1.004814,0.7764103820667321,1.092307113929312,299.337,658.718,359.381,19,True,True,False,True,True,True,True,Cd;Sb;Zn,False,Sb,True,Cd;Sb,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.0787083673817695,0.2256359751638757,0.1469276077821061,0.0802904515801928,0.2565120141928329,0.17622156261264,0.1543790867667226,0.4262171345756563,0.2718380478089336,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.intermet.2011.07.020
10.1126_sciadv.aar5606__sample_40290,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1126/sciadv.aar5606,,40290,(Bi0.5Sb1.5Te3)43.24(Te)56.76,,p,p,"estimated from Seebeck sign: positive=8, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=8, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.163265,1.4155854634900142,0.9898542341866604,1.1424229105337176,1.163265,1.4155854634900142,0.9898542341866604,1.1424229105337176,,,,,49561.4,30964.91,61411.93138138079,45243.430138732394,0.7849545,0.86150715,0.0002588073,0.00025165135,1.163265,1.4155854634900142,1.1424229105337176,298.857,472.0,173.14299999999997,8,True,True,False,True,True,True,True,Bi;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,auto_step9,,,auto_step9,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1126/sciadv.aar5606
10.1039_d1cp02545g__sample_45706,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/d1cp02545g,,45706,Ge0.8Na0.1Bi0.1MnTe2,,p,p,"estimated from Seebeck sign: positive=8, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=8, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.070352,1.22439404234043,0.9828006061432925,1.0825632549428337,1.070352,1.22439404234043,0.9828006061432925,1.0825632549428337,,,,,50850.04,26603.1,53331.50817627879,30560.041624647718,0.7293617,0.8019858,0.0002698795,0.000216332,1.070352,1.22439404234043,1.0825632549428337,307.4,826.57,519.1700000000001,8,True,True,False,True,True,True,True,Bi;Ge;Mn;Na;Te,False,Bi;Ge;Te,True,Te,True,False,False,False,True,True,True,False,,True,True,,auto_step9,,,auto_step9,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/d1cp02545g
10.1002_adma.201705942__sample_31970,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1002/adma.201705942,,31970,Ge0.88Sb0.12Te,unknown,p,p,"estimated from Seebeck sign: positive=12, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=12, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.53783,1.671541313103898,0.9552443002942465,1.5409190210230352,1.53783,1.2960650638074274,0.9552443002942465,1.5409190210230352,1.53783,1.671541313103898,0.9552443002942465,1.5409190210230352,60869.57,41739.130000000005,79583.69325543087,49273.816859289574,1.088235,1.205882,0.0002213816,0.00020194075,1.53783,1.2960650638074274,1.5409190210230352,300.0,779.218,479.21799999999996,12,True,True,False,True,True,True,True,Ge;Sb;Te,False,Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,unknown,True,True,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,not_checked,ML_much_worse,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,both_poor,candidate hypothesis only; no causal mechanism proven,0.5026115081444255,0.7521282891891411,0.2495167810447156,0.5186845544250851,0.9929749445671908,0.4742903901421056,0.4669882605410296,0.9806255302639388,0.5136372697229092,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1002/adma.201705942
